window,timestamp_clock,rf_label,sgd_label,agreement,confidence,cumulative_agreement_pct
440,03:04:46,Quiet / Rest,Quiet / Rest,True,,72.39
441,03:06:23,Quiet / Rest,Quiet / Rest,True,,72.45
442,03:08:22,Quiet / Rest,Quiet / Rest,True,,72.52
443,03:10:28,Wake / Active,Wake / Active,True,,72.58
444,03:11:50,Quiet / Rest,Quiet / Rest,True,,72.64
445,03:13:11,Quiet / Rest,Quiet / Rest,True,0.9733,72.71
446,03:15:35,Wake / Active,Quiet / Rest,False,,72.54
447,03:17:04,Wake / Active,Wake / Active,True,,72.6
448,03:18:24,Quiet / Rest,Quiet / Rest,True,,72.67
449,03:20:29,Wake / Active,Wake / Active,True,,72.73
450,03:21:40,Wake / Active,Quiet / Rest,False,,72.56
451,03:22:50,Quiet / Rest,Wake / Active,False,,72.4
452,03:24:18,Possible Sleep,Quiet / Rest,False,0.88,72.23
453,03:26:22,Quiet / Rest,Possible Sleep,False,0.8189,72.07
454,03:29:23,Quiet / Rest,Quiet / Rest,True,,72.13
455,03:31:23,Wake / Active,Wake / Active,True,,72.2
456,03:32:32,Possible Sleep,Possible Sleep,True,,72.26
457,03:34:29,Possible Sleep,Possible Sleep,True,,72.32
458,03:36:05,Quiet / Rest,Possible Sleep,False,0.4774,72.16
459,03:57:37,Quiet / Rest,Quiet / Rest,True,0.9412,72.22
460,05:28:04,Quiet / Rest,Quiet / Rest,True,,72.28
461,05:31:09,Wake / Active,Wake / Active,True,,72.35
462,05:32:56,Wake / Active,Wake / Active,True,,72.41
463,05:34:31,Quiet / Rest,Quiet / Rest,True,,72.47
464,05:36:31,Quiet / Rest,Quiet / Rest,True,,72.53
465,05:38:59,Quiet / Rest,Quiet / Rest,True,,72.59
466,05:48:27,Quiet / Rest,Quiet / Rest,True,0.8611,72.65
467,06:59:07,Quiet / Rest,Quiet / Rest,True,,72.71
468,07:01:57,Quiet / Rest,Quiet / Rest,True,,72.77
469,07:03:09,Wake / Active,Wake / Active,True,,72.83
470,07:04:21,Wake / Active,Quiet / Rest,False,,72.67
471,07:08:15,Quiet / Rest,Quiet / Rest,True,,72.73
472,07:46:33,Quiet / Rest,Quiet / Rest,True,,72.79
473,08:57:48,Quiet / Rest,Quiet / Rest,True,,72.84
474,09:12:48,Quiet / Rest,Quiet / Rest,True,,72.9
475,09:14:42,Quiet / Rest,Wake / Active,False,,72.75
476,09:16:24,Wake / Active,Wake / Active,True,,72.81
477,09:18:47,Wake / Active,Wake / Active,True,0.8469,72.86
478,09:20:45,Wake / Active,Wake / Active,True,,72.92
479,09:22:01,Quiet / Rest,Quiet / Rest,True,,72.98
480,09:24:18,Wake / Active,Wake / Active,True,0.64,73.04
481,09:25:29,Wake / Active,Wake / Active,True,,73.09
482,09:26:40,Wake / Active,Wake / Active,True,0.651,73.15
483,09:28:03,Quiet / Rest,Quiet / Rest,True,,73.21
484,09:29:26,Wake / Active,Wake / Active,True,,73.26
485,09:30:53,Wake / Active,Quiet / Rest,False,,73.11
486,09:32:28,Wake / Active,Wake / Active,True,,73.17
487,09:33:34,Quiet / Rest,Quiet / Rest,True,0.7822,73.22
488,09:35:58,Wake / Active,Wake / Active,True,,73.28
489,09:37:26,Wake / Active,Wake / Active,True,,73.33
490,09:40:30,Wake / Active,Wake / Active,True,,73.39
491,09:41:59,Quiet / Rest,Wake / Active,False,,73.24
492,09:43:59,Possible Sleep,Possible Sleep,True,0.4404,73.29
493,09:45:19,Wake / Active,Wake / Active,True,,73.35
494,09:47:28,Wake / Active,Wake / Active,True,,73.4
495,09:48:35,Quiet / Rest,Wake / Active,False,,73.25
496,09:50:55,Quiet / Rest,Quiet / Rest,True,,73.31
497,09:52:57,Wake / Active,Wake / Active,True,,73.36
498,09:55:56,Wake / Active,Wake / Active,True,,73.42
499,09:57:11,Wake / Active,Wake / Active,True,0.7867,73.47
500,09:58:31,Wake / Active,Quiet / Rest,False,,73.32
501,09:59:41,Wake / Active,Wake / Active,True,,73.37
502,10:01:23,Quiet / Rest,Wake / Active,False,,73.23
503,10:02:49,Quiet / Rest,Wake / Active,False,,73.08
504,10:04:45,Wake / Active,Quiet / Rest,False,1.0,72.93
505,10:05:53,Wake / Active,Wake / Active,True,,72.98
506,10:07:11,Quiet / Rest,Quiet / Rest,True,,73.04
507,10:08:32,Quiet / Rest,Quiet / Rest,True,,73.09
508,10:10:38,Quiet / Rest,Quiet / Rest,True,,73.15
509,10:12:13,Quiet / Rest,Quiet / Rest,True,,73.2
510,10:13:35,Quiet / Rest,Quiet / Rest,True,,73.25
511,10:16:00,Quiet / Rest,Quiet / Rest,True,,73.31
512,10:17:37,Quiet / Rest,Quiet / Rest,True,,73.36
513,10:19:18,Quiet / Rest,Quiet / Rest,True,,73.41
514,10:31:24,Quiet / Rest,Quiet / Rest,True,,73.47
515,11:26:55,Quiet / Rest,Quiet / Rest,True,,73.52
516,12:22:44,Quiet / Rest,Quiet / Rest,True,,73.57
517,12:26:03,Quiet / Rest,Quiet / Rest,True,,73.62
518,12:27:49,Quiet / Rest,Quiet / Rest,True,,73.67
519,12:28:55,Wake / Active,Wake / Active,True,,73.73
520,12:30:21,Wake / Active,Wake / Active,True,,73.78
521,12:31:56,Wake / Active,Wake / Active,True,,73.83
522,12:33:36,Wake / Active,Wake / Active,True,,73.88
523,12:35:17,Wake / Active,Wake / Active,True,,73.93
524,12:36:43,Wake / Active,Wake / Active,True,,73.98
525,12:37:55,Wake / Active,Wake / Active,True,,74.03
526,12:39:05,Quiet / Rest,Quiet / Rest,True,,74.08
527,12:41:57,Wake / Active,Wake / Active,True,,74.13
528,12:43:50,Wake / Active,Wake / Active,True,,74.18
529,12:45:13,Wake / Active,Quiet / Rest,False,,74.04
530,12:46:42,Possible Sleep,Quiet / Rest,False,,73.9
531,12:48:14,Wake / Active,Quiet / Rest,False,,73.75
532,12:49:53,Wake / Active,Wake / Active,True,,73.8
533,12:52:03,Quiet / Rest,Quiet / Rest,True,,73.85
534,12:55:44,Quiet / Rest,Quiet / Rest,True,0.9756,73.9
535,12:58:40,Possible Sleep,Possible Sleep,True,0.4993,73.95
536,13:03:42,Possible Sleep,Possible Sleep,True,,74.0
537,13:43:00,Possible Sleep,Possible Sleep,True,0.9633,74.05
538,14:46:19,Possible Sleep,Possible Sleep,True,0.6363,74.1
539,14:50:10,Quiet / Rest,Possible Sleep,False,0.9578,73.96
540,14:52:12,Wake / Active,Wake / Active,True,0.6576,74.01
541,14:54:49,Wake / Active,Wake / Active,True,,74.06
542,14:56:19,Wake / Active,Wake / Active,True,,74.11
543,14:57:34,Wake / Active,Wake / Active,True,,74.16
544,14:58:53,Wake / Active,Wake / Active,True,,74.21
545,15:00:23,Wake / Active,Wake / Active,True,,74.25
546,15:01:42,Wake / Active,Wake / Active,True,,74.3
547,15:02:50,Quiet / Rest,Quiet / Rest,True,,74.35
548,15:03:55,Quiet / Rest,Quiet / Rest,True,,74.4
549,15:05:17,Quiet / Rest,Quiet / Rest,True,0.7611,74.44
550,15:06:32,Wake / Active,Wake / Active,True,,74.49
551,15:07:54,Wake / Active,Wake / Active,True,,74.54
552,15:09:21,Quiet / Rest,Quiet / Rest,True,,74.59
553,15:12:03,Wake / Active,Quiet / Rest,False,0.85,74.45
554,15:14:23,Quiet / Rest,Quiet / Rest,True,,74.5
555,15:16:05,Wake / Active,Wake / Active,True,,74.54
556,15:17:35,Wake / Active,Wake / Active,True,,74.59
557,15:19:25,Wake / Active,Wake / Active,True,,74.64
558,15:20:31,Wake / Active,Wake / Active,True,,74.68
559,15:21:46,Wake / Active,Wake / Active,True,,74.73
560,15:23:20,Wake / Active,Wake / Active,True,,74.77
561,15:24:28,Wake / Active,Quiet / Rest,False,,74.64
562,15:25:46,Wake / Active,Wake / Active,True,0.9478,74.68
563,15:26:53,Quiet / Rest,Quiet / Rest,True,,74.73
564,15:28:08,Quiet / Rest,Wake / Active,False,,74.59
565,15:29:14,Wake / Active,Wake / Active,True,,74.64
566,15:30:25,Wake / Active,Wake / Active,True,0.8578,74.69
567,15:31:38,Wake / Active,Wake / Active,True,,74.73
568,15:32:54,Wake / Active,Quiet / Rest,False,,74.6
569,15:34:24,Wake / Active,Wake / Active,True,,74.64
570,15:36:04,Quiet / Rest,Quiet / Rest,True,,74.69
571,15:37:14,Possible Sleep,Possible Sleep,True,,74.73
572,15:38:54,Quiet / Rest,Quiet / Rest,True,0.8189,74.78
573,15:40:09,Wake / Active,Quiet / Rest,False,0.6189,74.65
574,15:41:31,Wake / Active,Wake / Active,True,,74.69
575,15:43:03,Wake / Active,Wake / Active,True,,74.73
576,15:44:16,Wake / Active,Wake / Active,True,,74.78
577,15:46:14,Wake / Active,Wake / Active,True,,74.82
578,15:47:24,Wake / Active,Wake / Active,True,,74.87
579,15:48:40,Wake / Active,Wake / Active,True,,74.91
580,15:50:07,Wake / Active,Wake / Active,True,,74.96
581,15:51:33,Wake / Active,Quiet / Rest,False,,74.83
582,15:53:21,Wake / Active,Wake / Active,True,,74.87
583,15:55:03,Wake / Active,Wake / Active,True,,74.91
584,15:56:12,Quiet / Rest,Quiet / Rest,True,0.8367,74.96
585,15:57:49,Quiet / Rest,Quiet / Rest,True,,75.0
586,15:59:09,Quiet / Rest,Wake / Active,False,,74.87
587,16:00:28,Quiet / Rest,Quiet / Rest,True,,74.91
588,16:01:57,Quiet / Rest,Possible Sleep,False,0.93,74.78
589,16:03:14,Quiet / Rest,Possible Sleep,False,0.6533,74.66
590,16:04:25,Quiet / Rest,Possible Sleep,False,0.5563,74.53
591,16:05:31,Quiet / Rest,Quiet / Rest,True,,74.57
592,16:06:35,Quiet / Rest,Quiet / Rest,True,,74.61
593,16:07:46,Quiet / Rest,Quiet / Rest,True,,74.66
594,16:09:11,Quiet / Rest,Wake / Active,False,,74.53
595,16:10:28,Quiet / Rest,Quiet / Rest,True,,74.57
596,16:12:48,Quiet / Rest,Quiet / Rest,True,,74.62
597,16:55:47,Quiet / Rest,Quiet / Rest,True,,74.66
598,17:10:51,Wake / Active,Wake / Active,True,0.8211,74.7
599,17:12:48,Quiet / Rest,Quiet / Rest,True,,74.75
600,17:15:29,Possible Sleep,Possible Sleep,True,0.5041,74.79
601,17:17:42,Possible Sleep,Possible Sleep,True,0.9611,74.83
602,17:21:18,Quiet / Rest,Quiet / Rest,True,,74.87
603,17:59:07,Quiet / Rest,Quiet / Rest,True,0.8489,74.92
604,18:02:46,Quiet / Rest,Quiet / Rest,True,,74.96
605,18:04:39,Quiet / Rest,Quiet / Rest,True,0.8011,75.0
606,18:07:11,Wake / Active,Wake / Active,True,,75.04
607,18:08:38,Wake / Active,Wake / Active,True,,75.08
608,18:09:42,Wake / Active,Wake / Active,True,,75.13
609,18:11:13,Wake / Active,Wake / Active,True,,75.17
610,18:12:43,Wake / Active,Wake / Active,True,,75.21
611,18:14:37,Wake / Active,Quiet / Rest,False,0.6889,75.08
612,18:17:12,Wake / Active,Wake / Active,True,,75.12
613,18:18:35,Quiet / Rest,Quiet / Rest,True,,75.17
614,18:20:01,Quiet / Rest,Quiet / Rest,True,,75.21
615,18:21:23,Quiet / Rest,Quiet / Rest,True,0.8789,75.25
616,18:22:55,Quiet / Rest,Wake / Active,False,,75.12
617,18:24:41,Wake / Active,Quiet / Rest,False,0.8078,75.0
618,18:26:27,Wake / Active,Wake / Active,True,,75.04
619,18:28:02,Wake / Active,Wake / Active,True,,75.08
620,18:29:28,Wake / Active,Quiet / Rest,False,0.7489,74.96
621,18:31:19,Wake / Active,Wake / Active,True,,75.0
622,18:32:47,Wake / Active,Wake / Active,True,,75.04
623,18:33:56,Wake / Active,Quiet / Rest,False,,74.92
624,18:35:11,Quiet / Rest,Quiet / Rest,True,,74.96
625,18:36:48,Quiet / Rest,Quiet / Rest,True,0.8489,75.0
626,18:38:15,Wake / Active,Quiet / Rest,False,,74.88
627,18:39:51,Wake / Active,Wake / Active,True,,74.92
628,18:40:57,Wake / Active,Wake / Active,True,,74.96
629,18:42:05,Wake / Active,Wake / Active,True,,75.0
630,18:43:45,Wake / Active,Wake / Active,True,,75.04
631,18:44:58,Quiet / Rest,Quiet / Rest,True,,75.08
632,18:46:59,Wake / Active,Quiet / Rest,False,,74.96
633,18:48:06,Wake / Active,Wake / Active,True,,75.0
634,18:49:55,Wake / Active,Wake / Active,True,,75.04
635,18:51:14,Wake / Active,Wake / Active,True,0.9811,75.08
636,18:52:34,Quiet / Rest,Wake / Active,False,,74.96
637,18:54:11,Wake / Active,Quiet / Rest,False,,74.84
638,18:55:21,Quiet / Rest,Quiet / Rest,True,,74.88
639,18:57:00,Possible Sleep,Quiet / Rest,False,,74.76
640,18:59:06,Wake / Active,Wake / Active,True,,74.8
641,19:00:19,Wake / Active,Wake / Active,True,,74.84
642,19:01:25,Quiet / Rest,Quiet / Rest,True,,74.88
643,19:03:10,Quiet / Rest,Quiet / Rest,True,,74.92
644,19:05:46,Wake / Active,Wake / Active,True,,74.96
645,19:07:26,Wake / Active,Wake / Active,True,,75.0
646,19:08:46,Wake / Active,Wake / Active,True,,75.04
647,19:10:06,Wake / Active,Wake / Active,True,,75.08
648,19:11:25,Wake / Active,Quiet / Rest,False,,74.96
649,19:12:38,Wake / Active,Wake / Active,True,,75.0
650,19:13:47,Wake / Active,Wake / Active,True,,75.04
651,19:15:33,Wake / Active,Wake / Active,True,,75.08
652,19:16:59,Wake / Active,Wake / Active,True,,75.12
653,19:18:13,Wake / Active,Wake / Active,True,,75.16
654,19:20:07,Wake / Active,Wake / Active,True,,75.19
655,19:21:21,Quiet / Rest,Quiet / Rest,True,,75.23
656,19:22:40,Quiet / Rest,Quiet / Rest,True,,75.27
657,19:24:54,Quiet / Rest,Quiet / Rest,True,,75.31
658,19:26:32,Quiet / Rest,Quiet / Rest,True,,75.35
659,19:29:47,Quiet / Rest,Quiet / Rest,True,0.8833,75.38
660,19:32:04,Quiet / Rest,Quiet / Rest,True,,75.42
661,19:33:51,Quiet / Rest,Quiet / Rest,True,,75.46
662,19:36:13,Quiet / Rest,Quiet / Rest,True,,75.5
663,19:38:08,Quiet / Rest,Wake / Active,False,,75.38
664,20:22:27,Quiet / Rest,Quiet / Rest,True,,75.42
665,20:36:04,Quiet / Rest,Quiet / Rest,True,,75.46
666,20:38:38,Quiet / Rest,Quiet / Rest,True,,75.49
667,20:40:28,Quiet / Rest,Possible Sleep,False,0.4926,75.38
668,20:42:19,Quiet / Rest,Possible Sleep,False,,75.27
669,20:44:37,Quiet / Rest,Quiet / Rest,True,0.8522,75.3
670,20:46:32,Quiet / Rest,Wake / Active,False,,75.19
671,20:48:08,Wake / Active,Wake / Active,True,,75.23
672,20:50:18,Wake / Active,Wake / Active,True,,75.26
673,20:51:31,Wake / Active,Quiet / Rest,False,,75.15
674,20:53:01,Wake / Active,Wake / Active,True,,75.19
675,20:54:15,Wake / Active,Wake / Active,True,,75.23
676,20:55:41,Wake / Active,Wake / Active,True,0.6778,75.26
677,20:56:49,Quiet / Rest,Wake / Active,False,,75.15
678,20:58:04,Quiet / Rest,Quiet / Rest,True,,75.19
679,21:00:17,Wake / Active,Quiet / Rest,False,,75.07
680,21:02:07,Wake / Active,Wake / Active,True,,75.11
681,21:03:28,Quiet / Rest,Wake / Active,False,,75.0
682,21:04:44,Quiet / Rest,Quiet / Rest,True,,75.04
683,21:06:22,Wake / Active,Quiet / Rest,False,,74.93
684,21:08:14,Quiet / Rest,Quiet / Rest,True,0.88,74.96
685,21:10:15,Quiet / Rest,Quiet / Rest,True,,75.0
686,21:12:43,Quiet / Rest,Quiet / Rest,True,,75.04
687,21:18:29,Wake / Active,Wake / Active,True,,75.07
688,21:20:36,Quiet / Rest,Wake / Active,False,,74.96
689,21:21:41,Quiet / Rest,Quiet / Rest,True,0.9322,75.0
690,21:22:50,Quiet / Rest,Quiet / Rest,True,,75.04
691,21:23:57,Quiet / Rest,Quiet / Rest,True,,75.07
692,21:25:03,Quiet / Rest,Quiet / Rest,True,,75.11
693,21:26:38,Quiet / Rest,Quiet / Rest,True,,75.15
694,21:28:14,Wake / Active,Quiet / Rest,False,,75.04
695,21:29:53,Wake / Active,Wake / Active,True,,75.07
696,21:31:06,Wake / Active,Wake / Active,True,,75.11
697,21:32:13,Wake / Active,Wake / Active,True,,75.15
698,21:33:42,Wake / Active,Quiet / Rest,False,0.5309,75.04
699,21:35:16,Wake / Active,Wake / Active,True,,75.07
700,21:36:37,Quiet / Rest,Quiet / Rest,True,,75.11
701,21:37:51,Wake / Active,Quiet / Rest,False,0.8167,75.0
702,21:39:34,Wake / Active,Wake / Active,True,0.76,75.04
703,21:40:55,Wake / Active,Wake / Active,True,,75.07
704,21:42:15,Wake / Active,Wake / Active,True,0.8522,75.11
705,21:43:45,Quiet / Rest,Quiet / Rest,True,,75.14
706,21:45:03,Wake / Active,Quiet / Rest,False,,75.04
707,21:46:24,Quiet / Rest,Wake / Active,False,,74.93
708,21:47:58,Wake / Active,Wake / Active,True,,74.96
709,21:49:53,Wake / Active,Wake / Active,True,,75.0
710,21:51:13,Wake / Active,Wake / Active,True,,75.04
711,21:52:35,Wake / Active,Wake / Active,True,,75.07
712,21:54:03,Wake / Active,Wake / Active,True,,75.11
713,21:55:27,Quiet / Rest,Quiet / Rest,True,,75.14
714,21:56:52,Wake / Active,Wake / Active,True,,75.18
715,21:57:56,Wake / Active,Wake / Active,True,,75.21
716,21:59:00,Wake / Active,Wake / Active,True,,75.25
717,22:00:10,Wake / Active,Wake / Active,True,,75.28
718,22:01:34,Wake / Active,Wake / Active,True,,75.32
719,22:03:20,Wake / Active,Wake / Active,True,,75.35
720,22:04:45,Quiet / Rest,Quiet / Rest,True,,75.39
721,22:05:57,Quiet / Rest,Wake / Active,False,,75.28
722,22:07:15,Quiet / Rest,Quiet / Rest,True,,75.32
723,22:08:20,Quiet / Rest,Wake / Active,False,,75.21
724,22:09:37,Quiet / Rest,Quiet / Rest,True,,75.24
725,22:11:18,Quiet / Rest,Quiet / Rest,True,,75.28
726,22:13:58,Quiet / Rest,Quiet / Rest,True,0.9556,75.31
727,22:15:59,Quiet / Rest,Quiet / Rest,True,0.9922,75.35
728,22:19:23,Quiet / Rest,Possible Sleep,False,0.8089,75.24
729,22:21:12,Quiet / Rest,Quiet / Rest,True,,75.28
730,22:22:43,Quiet / Rest,Quiet / Rest,True,,75.31
731,22:24:57,Wake / Active,Wake / Active,True,,75.35
732,22:26:33,Wake / Active,Wake / Active,True,,75.38
733,22:27:57,Wake / Active,Wake / Active,True,,75.41
734,22:29:40,Quiet / Rest,Wake / Active,False,,75.31
735,22:30:47,Wake / Active,Wake / Active,True,,75.34
736,22:32:11,Wake / Active,Quiet / Rest,False,,75.24
737,22:34:14,Wake / Active,Wake / Active,True,,75.27
738,22:35:21,Quiet / Rest,Quiet / Rest,True,,75.31
739,22:36:28,Quiet / Rest,Quiet / Rest,True,0.9544,75.34
740,22:37:46,Quiet / Rest,Quiet / Rest,True,,75.38
741,22:38:57,Wake / Active,Quiet / Rest,False,,75.27
742,22:40:08,Quiet / Rest,Quiet / Rest,True,0.8256,75.31
743,22:41:27,Quiet / Rest,Wake / Active,False,,75.2
744,22:42:55,Wake / Active,Wake / Active,True,,75.24
745,22:44:02,Wake / Active,Wake / Active,True,,75.27
746,22:45:31,Quiet / Rest,Quiet / Rest,True,,75.31
747,22:46:46,Wake / Active,Wake / Active,True,,75.34
748,22:47:59,Wake / Active,Wake / Active,True,,75.37
749,22:49:38,Wake / Active,Wake / Active,True,,75.41
750,22:50:59,Wake / Active,Wake / Active,True,,75.44
751,22:52:39,Wake / Active,Wake / Active,True,,75.47
752,22:54:05,Quiet / Rest,Wake / Active,False,,75.37
753,22:55:54,Quiet / Rest,Wake / Active,False,,75.27
754,22:57:06,Quiet / Rest,Quiet / Rest,True,0.9989,75.3
755,22:58:21,Quiet / Rest,Quiet / Rest,True,,75.34
756,22:59:59,Quiet / Rest,Quiet / Rest,True,,75.37
757,23:01:10,Wake / Active,Wake / Active,True,,75.4
758,23:02:48,Wake / Active,Wake / Active,True,,75.43
759,23:03:57,Wake / Active,Wake / Active,True,,75.47
760,23:05:14,Quiet / Rest,Quiet / Rest,True,,75.5
761,23:06:38,Quiet / Rest,Quiet / Rest,True,,75.53
762,23:07:58,Wake / Active,Wake / Active,True,0.9044,75.56
763,23:12:09,Wake / Active,Wake / Active,True,,75.6
764,23:13:23,Quiet / Rest,Wake / Active,False,,75.5
765,23:14:25,Quiet / Rest,Wake / Active,False,,75.4
766,23:15:28,Quiet / Rest,Quiet / Rest,True,,75.43
767,23:16:39,Wake / Active,Wake / Active,True,,75.46
768,23:17:54,Wake / Active,Wake / Active,True,,75.49
769,23:20:41,Wake / Active,Wake / Active,True,,75.53
770,23:21:45,Quiet / Rest,Quiet / Rest,True,,75.56
771,23:23:03,Quiet / Rest,Quiet / Rest,True,,75.59
772,23:24:21,Wake / Active,Quiet / Rest,False,,75.49
773,23:25:32,Quiet / Rest,Wake / Active,False,,75.39
774,23:26:52,Wake / Active,Wake / Active,True,,75.42
775,23:27:58,Wake / Active,Wake / Active,True,,75.46
776,23:29:04,Wake / Active,Wake / Active,True,,75.49
777,23:30:19,Quiet / Rest,Quiet / Rest,True,,75.52
778,23:31:37,Quiet / Rest,Quiet / Rest,True,,75.55
779,23:32:43,Quiet / Rest,Quiet / Rest,True,,75.58
780,23:33:55,Quiet / Rest,Quiet / Rest,True,,75.62
781,23:35:19,Wake / Active,Quiet / Rest,False,,75.52
782,23:36:40,Quiet / Rest,Quiet / Rest,True,,75.55
783,23:38:28,Quiet / Rest,Quiet / Rest,True,,75.58
784,23:39:41,Quiet / Rest,Quiet / Rest,True,,75.61
785,23:42:41,Quiet / Rest,Quiet / Rest,True,0.9622,75.64
786,23:44:47,Wake / Active,Quiet / Rest,False,,75.55
787,23:46:13,Wake / Active,Wake / Active,True,,75.58
788,23:47:38,Wake / Active,Wake / Active,True,,75.61
789,23:48:51,Wake / Active,Wake / Active,True,,75.64
790,23:50:07,Wake / Active,Quiet / Rest,False,0.9,75.54
791,23:51:09,Wake / Active,Wake / Active,True,,75.58
792,23:52:38,Wake / Active,Wake / Active,True,,75.61
793,23:53:49,Wake / Active,Quiet / Rest,False,,75.51
794,23:55:11,Quiet / Rest,Wake / Active,False,0.96,75.41
795,23:56:35,Wake / Active,Wake / Active,True,,75.45
796,23:57:42,Wake / Active,Wake / Active,True,,75.48
797,23:59:30,Wake / Active,Wake / Active,True,,75.51
798,00:00:36,Wake / Active,Wake / Active,True,,75.54
799,00:02:48,Wake / Active,Wake / Active,True,,75.57
800,00:04:32,Wake / Active,Wake / Active,True,,75.6
801,00:05:42,Wake / Active,Wake / Active,True,,75.63
802,00:07:05,Quiet / Rest,Quiet / Rest,True,,75.66
803,00:08:19,Wake / Active,Wake / Active,True,,75.69
804,00:09:27,Quiet / Rest,Wake / Active,False,,75.6
805,00:10:45,Wake / Active,Wake / Active,True,,75.63
806,00:12:53,Quiet / Rest,Quiet / Rest,True,,75.66
807,00:14:01,Possible Sleep,Quiet / Rest,False,,75.56
808,00:15:17,Quiet / Rest,Possible Sleep,False,0.9644,75.47
809,00:16:21,Quiet / Rest,Quiet / Rest,True,0.8389,75.5
810,00:17:54,Quiet / Rest,Quiet / Rest,True,,75.53
811,00:19:00,Quiet / Rest,Quiet / Rest,True,,75.56
812,00:20:07,Quiet / Rest,Quiet / Rest,True,,75.59
813,00:21:29,Quiet / Rest,Quiet / Rest,True,,75.62
814,00:22:54,Possible Sleep,Quiet / Rest,False,,75.53
815,00:23:57,Quiet / Rest,Possible Sleep,False,0.795,75.43
816,00:25:24,Wake / Active,Wake / Active,True,,75.46
817,00:27:11,Wake / Active,Wake / Active,True,,75.5
818,00:28:44,Wake / Active,Wake / Active,True,,75.53
819,00:29:56,Quiet / Rest,Quiet / Rest,True,,75.56
820,00:32:16,Wake / Active,Wake / Active,True,0.9789,75.59
821,00:34:05,Wake / Active,Wake / Active,True,,75.62
822,00:35:25,Wake / Active,Wake / Active,True,,75.65
823,00:36:46,Wake / Active,Wake / Active,True,,75.68
824,00:38:02,Wake / Active,Wake / Active,True,0.9967,75.71
825,00:39:29,Wake / Active,Wake / Active,True,,75.74
826,00:40:42,Wake / Active,Wake / Active,True,,75.76
827,00:42:31,Wake / Active,Wake / Active,True,,75.79
828,00:44:08,Quiet / Rest,Wake / Active,False,,75.7
829,00:46:45,Wake / Active,Wake / Active,True,,75.73
830,00:48:01,Quiet / Rest,Quiet / Rest,True,,75.76
831,00:49:52,Wake / Active,Wake / Active,True,,75.79
832,00:51:00,Quiet / Rest,Wake / Active,False,,75.7
833,00:52:18,Wake / Active,Wake / Active,True,,75.73
834,00:53:24,Quiet / Rest,Quiet / Rest,True,0.9344,75.76
835,00:54:50,Wake / Active,Wake / Active,True,,75.79
836,00:56:32,Quiet / Rest,Quiet / Rest,True,0.7533,75.82
837,00:58:05,Quiet / Rest,Quiet / Rest,True,,75.85
838,01:00:04,Wake / Active,Quiet / Rest,False,0.6622,75.75
839,01:01:39,Wake / Active,Wake / Active,True,0.9244,75.78
840,01:03:19,Wake / Active,Wake / Active,True,,75.81
841,01:05:49,Wake / Active,Wake / Active,True,,75.84
842,01:07:07,Wake / Active,Wake / Active,True,,75.87
843,01:08:31,Quiet / Rest,Quiet / Rest,True,,75.9
844,01:10:40,Possible Sleep,Quiet / Rest,False,,75.81
845,01:12:03,Wake / Active,Wake / Active,True,,75.84
846,01:13:12,Wake / Active,Wake / Active,True,,75.87
847,01:14:17,Wake / Active,Wake / Active,True,,75.89
848,01:15:19,Wake / Active,Wake / Active,True,,75.92
849,01:16:21,Wake / Active,Wake / Active,True,,75.95
850,01:17:30,Quiet / Rest,Quiet / Rest,True,,75.98
851,01:18:42,Wake / Active,Wake / Active,True,,76.01
852,01:19:45,Quiet / Rest,Quiet / Rest,True,,76.04
853,01:21:11,Wake / Active,Wake / Active,True,,76.07
854,01:22:37,Quiet / Rest,Wake / Active,False,,75.98
855,01:24:05,Quiet / Rest,Quiet / Rest,True,,76.0
856,01:25:31,Quiet / Rest,Quiet / Rest,True,,76.03
857,01:27:07,Quiet / Rest,Quiet / Rest,True,,76.06
858,01:28:43,Quiet / Rest,Quiet / Rest,True,,76.09
859,01:30:13,Quiet / Rest,Quiet / Rest,True,,76.12
860,01:32:03,Wake / Active,Wake / Active,True,,76.15
861,01:33:29,Possible Sleep,Quiet / Rest,False,,76.06
862,01:35:36,Possible Sleep,Possible Sleep,True,1.0,76.08
863,01:37:29,Possible Sleep,Possible Sleep,True,1.0,76.11
864,01:39:54,Wake / Active,Wake / Active,True,,76.14
865,01:40:57,Wake / Active,Wake / Active,True,,76.17
866,01:41:59,Wake / Active,Quiet / Rest,False,0.7689,76.08
867,01:43:05,Wake / Active,Wake / Active,True,,76.11
868,01:44:26,Wake / Active,Wake / Active,True,,76.14
869,01:46:46,Quiet / Rest,Quiet / Rest,True,,76.16
870,01:48:01,Wake / Active,Wake / Active,True,,76.19
871,01:49:19,Wake / Active,Wake / Active,True,,76.22
872,01:50:34,Wake / Active,Wake / Active,True,,76.25
873,01:51:41,Wake / Active,Wake / Active,True,,76.27
874,01:52:45,Wake / Active,Quiet / Rest,False,,76.18
875,01:56:18,Wake / Active,Wake / Active,True,,76.21
876,01:58:03,Wake / Active,Wake / Active,True,,76.24
877,01:59:43,Wake / Active,Wake / Active,True,,76.27
878,02:01:02,Wake / Active,Wake / Active,True,,76.29
879,02:02:32,Quiet / Rest,Quiet / Rest,True,,76.32
880,02:04:14,Wake / Active,Quiet / Rest,False,,76.23
881,02:05:32,Wake / Active,Wake / Active,True,,76.26
882,02:07:08,Wake / Active,Wake / Active,True,,76.29
883,02:08:30,Wake / Active,Quiet / Rest,False,,76.2
