window,timestamp_clock,rf_label,sgd_label,agreement,confidence,cumulative_agreement_pct
786,23:44:47,Wake / Active,Quiet / Rest,False,,75.93
787,23:46:13,Wake / Active,Wake / Active,True,,75.96
788,23:47:38,Wake / Active,Wake / Active,True,,75.99
789,23:48:51,Wake / Active,Wake / Active,True,,76.03
790,23:50:07,Wake / Active,Quiet / Rest,False,0.9,75.93
791,23:51:09,Wake / Active,Wake / Active,True,,75.96
792,23:52:38,Wake / Active,Wake / Active,True,,75.99
793,23:53:49,Wake / Active,Wake / Active,True,,76.02
794,23:55:11,Quiet / Rest,Wake / Active,False,0.9644,75.92
795,23:56:35,Wake / Active,Wake / Active,True,0.9889,75.95
796,23:57:42,Wake / Active,Wake / Active,True,,75.98
797,23:59:30,Wake / Active,Wake / Active,True,,76.02
798,00:00:36,Wake / Active,Wake / Active,True,,76.05
799,00:02:48,Wake / Active,Wake / Active,True,,76.08
800,00:04:32,Wake / Active,Wake / Active,True,,76.11
801,00:05:42,Wake / Active,Wake / Active,True,,76.14
802,00:07:05,Quiet / Rest,Quiet / Rest,True,,76.17
803,00:08:19,Wake / Active,Wake / Active,True,,76.2
804,00:09:27,Quiet / Rest,Wake / Active,False,,76.1
805,00:10:45,Wake / Active,Wake / Active,True,,76.13
806,00:12:53,Quiet / Rest,Quiet / Rest,True,,76.16
807,00:14:01,Possible Sleep,Quiet / Rest,False,,76.07
808,00:15:17,Quiet / Rest,Possible Sleep,False,0.9133,75.97
809,00:16:21,Quiet / Rest,Quiet / Rest,True,0.8522,76.0
810,00:17:54,Quiet / Rest,Quiet / Rest,True,,76.03
811,00:19:00,Quiet / Rest,Quiet / Rest,True,,76.06
812,00:20:07,Quiet / Rest,Quiet / Rest,True,,76.09
813,00:21:29,Quiet / Rest,Quiet / Rest,True,,76.12
814,00:22:54,Possible Sleep,Quiet / Rest,False,,76.02
815,00:23:57,Quiet / Rest,Possible Sleep,False,0.7217,75.93
816,00:25:24,Wake / Active,Wake / Active,True,,75.96
817,00:27:11,Wake / Active,Wake / Active,True,,75.99
818,00:28:44,Wake / Active,Wake / Active,True,,76.02
819,00:29:56,Quiet / Rest,Quiet / Rest,True,,76.05
820,00:32:16,Wake / Active,Quiet / Rest,False,0.8878,75.96
821,00:34:05,Wake / Active,Wake / Active,True,,75.99
822,00:35:25,Wake / Active,Wake / Active,True,,76.01
823,00:36:46,Wake / Active,Wake / Active,True,,76.04
824,00:38:02,Wake / Active,Wake / Active,True,0.9344,76.07
825,00:39:29,Wake / Active,Wake / Active,True,,76.1
826,00:40:42,Wake / Active,Wake / Active,True,,76.13
827,00:42:31,Wake / Active,Wake / Active,True,,76.16
828,00:44:08,Quiet / Rest,Wake / Active,False,,76.07
829,00:46:45,Wake / Active,Wake / Active,True,,76.1
830,00:48:01,Quiet / Rest,Quiet / Rest,True,,76.13
831,00:49:52,Wake / Active,Wake / Active,True,,76.16
832,00:51:00,Quiet / Rest,Wake / Active,False,,76.06
833,00:52:18,Wake / Active,Quiet / Rest,False,,75.97
834,00:53:24,Quiet / Rest,Quiet / Rest,True,0.8567,76.0
835,00:54:50,Wake / Active,Wake / Active,True,,76.03
836,00:56:32,Quiet / Rest,Quiet / Rest,True,0.7611,76.06
837,00:58:05,Quiet / Rest,Quiet / Rest,True,,76.09
838,01:00:04,Wake / Active,Wake / Active,True,,76.12
839,01:01:39,Wake / Active,Wake / Active,True,,76.14
840,01:03:19,Wake / Active,Wake / Active,True,,76.17
841,01:05:49,Wake / Active,Quiet / Rest,False,0.6521,76.08
842,01:07:07,Wake / Active,Wake / Active,True,,76.11
843,01:08:31,Quiet / Rest,Quiet / Rest,True,,76.14
844,01:10:40,Possible Sleep,Quiet / Rest,False,,76.05
845,01:12:03,Wake / Active,Wake / Active,True,,76.08
846,01:13:12,Wake / Active,Wake / Active,True,,76.11
847,01:14:17,Wake / Active,Wake / Active,True,,76.13
848,01:15:19,Wake / Active,Wake / Active,True,,76.16
849,01:16:21,Wake / Active,Wake / Active,True,,76.19
850,01:17:30,Quiet / Rest,Wake / Active,False,,76.1
851,01:18:42,Wake / Active,Wake / Active,True,,76.13
852,01:19:45,Quiet / Rest,Quiet / Rest,True,,76.16
853,01:21:11,Wake / Active,Wake / Active,True,,76.18
854,01:22:37,Quiet / Rest,Wake / Active,False,,76.09
855,01:24:05,Quiet / Rest,Quiet / Rest,True,,76.12
856,01:25:31,Quiet / Rest,Quiet / Rest,True,,76.15
857,01:27:07,Quiet / Rest,Quiet / Rest,True,0.9233,76.18
858,01:28:43,Quiet / Rest,Quiet / Rest,True,,76.21
859,01:30:13,Quiet / Rest,Quiet / Rest,True,,76.24
860,01:32:03,Wake / Active,Wake / Active,True,,76.26
861,01:33:29,Possible Sleep,Quiet / Rest,False,,76.17
862,01:35:36,Possible Sleep,Possible Sleep,True,1.0,76.2
863,01:37:29,Possible Sleep,Possible Sleep,True,1.0,76.23
864,01:39:54,Wake / Active,Wake / Active,True,,76.26
865,01:40:57,Wake / Active,Wake / Active,True,0.639,76.29
866,01:41:59,Wake / Active,Quiet / Rest,False,,76.2
867,01:43:05,Wake / Active,Wake / Active,True,,76.22
868,01:44:26,Wake / Active,Wake / Active,True,,76.25
869,01:46:46,Quiet / Rest,Quiet / Rest,True,,76.28
870,01:48:01,Wake / Active,Wake / Active,True,,76.31
871,01:49:19,Wake / Active,Wake / Active,True,,76.33
872,01:50:34,Wake / Active,Wake / Active,True,,76.36
873,01:51:41,Wake / Active,Wake / Active,True,0.7866,76.39
874,01:52:45,Wake / Active,Quiet / Rest,False,0.7311,76.3
875,01:56:18,Wake / Active,Wake / Active,True,,76.33
876,01:58:03,Wake / Active,Wake / Active,True,,76.36
877,01:59:43,Wake / Active,Wake / Active,True,,76.38
878,02:01:02,Wake / Active,Wake / Active,True,,76.41
879,02:02:32,Quiet / Rest,Quiet / Rest,True,,76.44
880,02:04:14,Wake / Active,Wake / Active,True,,76.46
881,02:05:32,Wake / Active,Quiet / Rest,False,0.8211,76.38
882,02:07:08,Wake / Active,Wake / Active,True,,76.4
883,02:08:30,Wake / Active,Quiet / Rest,False,0.7395,76.32
884,02:10:09,Wake / Active,Wake / Active,True,,76.34
885,02:12:14,Wake / Active,Quiet / Rest,False,,76.26
886,02:13:38,Wake / Active,Quiet / Rest,False,,76.17
887,02:14:56,Quiet / Rest,Quiet / Rest,True,,76.2
888,02:16:28,Possible Sleep,Quiet / Rest,False,0.7356,76.11
889,02:20:01,Quiet / Rest,Possible Sleep,False,0.8411,76.02
890,02:22:49,Quiet / Rest,Quiet / Rest,True,,76.05
891,02:25:40,Quiet / Rest,Quiet / Rest,True,,76.08
892,02:55:14,Quiet / Rest,Quiet / Rest,True,,76.1
893,03:48:02,Quiet / Rest,Quiet / Rest,True,,76.13
894,04:02:23,Quiet / Rest,Quiet / Rest,True,,76.16
895,04:04:21,Quiet / Rest,Quiet / Rest,True,0.9013,76.19
896,04:06:11,Quiet / Rest,Quiet / Rest,True,,76.21
897,04:07:58,Wake / Active,Quiet / Rest,False,,76.13
898,04:09:23,Wake / Active,Wake / Active,True,,76.15
899,04:11:34,Wake / Active,Wake / Active,True,,76.18
900,04:12:58,Quiet / Rest,Quiet / Rest,True,,76.21
901,04:15:09,Wake / Active,Wake / Active,True,,76.23
902,04:16:16,Wake / Active,Quiet / Rest,False,,76.15
903,04:18:59,Wake / Active,Wake / Active,True,0.7544,76.17
904,04:20:06,Wake / Active,Wake / Active,True,,76.2
905,04:21:34,Wake / Active,Wake / Active,True,,76.23
906,04:23:06,Quiet / Rest,Quiet / Rest,True,,76.25
907,04:25:08,Wake / Active,Wake / Active,True,,76.28
908,04:26:34,Wake / Active,Wake / Active,True,0.951,76.31
909,04:28:20,Wake / Active,Wake / Active,True,,76.33
910,04:29:23,Wake / Active,Wake / Active,True,,76.36
911,04:30:39,Wake / Active,Wake / Active,True,,76.39
912,04:32:00,Wake / Active,Wake / Active,True,,76.41
913,04:33:24,Wake / Active,Wake / Active,True,,76.44
914,04:34:26,Wake / Active,Wake / Active,True,,76.46
915,04:36:46,Wake / Active,Quiet / Rest,False,0.7311,76.38
916,04:38:03,Wake / Active,Wake / Active,True,,76.41
917,04:39:31,Wake / Active,Wake / Active,True,,76.43
918,04:40:46,Wake / Active,Quiet / Rest,False,,76.35
919,04:41:51,Wake / Active,Wake / Active,True,,76.37
920,04:42:57,Quiet / Rest,Quiet / Rest,True,,76.4
921,04:44:01,Quiet / Rest,Quiet / Rest,True,,76.43
922,04:45:04,Wake / Active,Quiet / Rest,False,,76.34
923,04:46:53,Wake / Active,Wake / Active,True,,76.37
924,04:48:05,Wake / Active,Wake / Active,True,,76.39
925,04:49:06,Wake / Active,Wake / Active,True,,76.42
926,04:50:20,Wake / Active,Wake / Active,True,,76.44
927,04:51:52,Wake / Active,Wake / Active,True,,76.47
928,04:52:54,Wake / Active,Wake / Active,True,,76.5
929,04:54:00,Quiet / Rest,Wake / Active,False,,76.41
930,04:55:11,Quiet / Rest,Quiet / Rest,True,,76.44
931,04:56:17,Quiet / Rest,Quiet / Rest,True,,76.46
932,04:57:35,Quiet / Rest,Quiet / Rest,True,,76.49
933,04:59:31,Quiet / Rest,Quiet / Rest,True,,76.52
934,05:01:02,Quiet / Rest,Quiet / Rest,True,,76.54
935,05:02:19,Wake / Active,Quiet / Rest,False,,76.46
936,05:03:39,Wake / Active,Wake / Active,True,,76.48
937,05:04:40,Wake / Active,Wake / Active,True,,76.51
938,05:05:47,Quiet / Rest,Wake / Active,False,,76.43
939,05:07:47,Quiet / Rest,Quiet / Rest,True,,76.45
940,05:09:59,Wake / Active,Wake / Active,True,0.9322,76.48
941,05:12:00,Wake / Active,Wake / Active,True,,76.5
942,05:13:49,Wake / Active,Wake / Active,True,,76.53
943,05:15:34,Wake / Active,Quiet / Rest,False,,76.45
944,05:16:40,Quiet / Rest,Wake / Active,False,,76.36
945,05:17:49,Quiet / Rest,Quiet / Rest,True,,76.39
946,05:18:51,Quiet / Rest,Quiet / Rest,True,,76.41
947,05:20:00,Wake / Active,Wake / Active,True,,76.44
948,05:21:33,Wake / Active,Wake / Active,True,0.9156,76.46
949,05:23:09,Wake / Active,Wake / Active,True,,76.49
950,05:25:17,Wake / Active,Quiet / Rest,False,,76.41
951,05:26:36,Wake / Active,Quiet / Rest,False,0.7056,76.33
952,05:27:42,Quiet / Rest,Quiet / Rest,True,0.8922,76.35
953,05:29:53,Quiet / Rest,Quiet / Rest,True,,76.38
954,05:31:05,Quiet / Rest,Quiet / Rest,True,,76.4
955,05:33:23,Wake / Active,Wake / Active,True,,76.43
956,05:34:45,Wake / Active,Wake / Active,True,,76.45
957,05:35:59,Wake / Active,Quiet / Rest,False,,76.37
958,05:39:14,Quiet / Rest,Quiet / Rest,True,,76.4
959,05:40:54,Quiet / Rest,Quiet / Rest,True,,76.42
960,05:42:09,Quiet / Rest,Quiet / Rest,True,,76.45
961,05:44:02,Quiet / Rest,Quiet / Rest,True,0.9678,76.47
962,05:46:29,Possible Sleep,Quiet / Rest,False,,76.39
963,05:49:03,Quiet / Rest,Quiet / Rest,True,,76.42
964,05:50:56,Quiet / Rest,Quiet / Rest,True,,76.44
965,05:53:24,Quiet / Rest,Quiet / Rest,True,,76.46
966,05:55:03,Quiet / Rest,Quiet / Rest,True,,76.49
967,05:56:33,Wake / Active,Wake / Active,True,,76.51
968,05:57:40,Quiet / Rest,Wake / Active,False,,76.43
969,05:58:54,Wake / Active,Quiet / Rest,False,,76.35
970,06:01:38,Wake / Active,Wake / Active,True,,76.38
971,06:05:58,Quiet / Rest,Quiet / Rest,True,,76.4
972,06:11:22,Possible Sleep,Possible Sleep,True,,76.43
973,06:21:28,Quiet / Rest,Possible Sleep,False,,76.35
974,07:43:30,Possible Sleep,Possible Sleep,True,0.7073,76.37
975,07:45:50,Possible Sleep,Possible Sleep,True,,76.4
976,07:48:02,Quiet / Rest,Possible Sleep,False,0.7786,76.32
977,07:49:39,Wake / Active,Wake / Active,True,,76.34
978,07:51:14,Wake / Active,Wake / Active,True,,76.37
979,07:53:16,Quiet / Rest,Wake / Active,False,,76.29
980,07:55:04,Wake / Active,Wake / Active,True,,76.31
981,07:56:09,Wake / Active,Wake / Active,True,,76.34
982,07:58:01,Wake / Active,Wake / Active,True,,76.36
983,07:59:09,Wake / Active,Wake / Active,True,,76.39
984,08:00:29,Wake / Active,Wake / Active,True,,76.41
985,08:02:31,Wake / Active,Wake / Active,True,,76.43
986,08:04:18,Wake / Active,Wake / Active,True,,76.46
987,08:05:33,Wake / Active,Wake / Active,True,,76.48
988,08:06:59,Quiet / Rest,Quiet / Rest,True,,76.51
989,08:08:03,Wake / Active,Quiet / Rest,False,,76.43
990,08:09:11,Quiet / Rest,Quiet / Rest,True,0.8481,76.45
991,08:11:38,Quiet / Rest,Quiet / Rest,True,0.939,76.48
992,08:12:48,Wake / Active,Wake / Active,True,,76.5
993,08:14:35,Wake / Active,Wake / Active,True,,76.52
994,08:15:40,Wake / Active,Wake / Active,True,,76.55
995,08:17:50,Wake / Active,Wake / Active,True,,76.57
996,08:21:34,Wake / Active,Wake / Active,True,,76.6
997,08:23:03,Quiet / Rest,Quiet / Rest,True,,76.62
998,08:27:55,Quiet / Rest,Quiet / Rest,True,,76.64
999,08:34:33,Possible Sleep,Quiet / Rest,False,0.9567,76.57
1000,09:52:01,Possible Sleep,Possible Sleep,True,0.9389,76.59
1001,10:53:38,Quiet / Rest,Possible Sleep,False,0.8756,76.51
1002,10:56:01,Wake / Active,Quiet / Rest,False,,76.44
1003,10:58:47,Possible Sleep,Quiet / Rest,False,,76.36
1004,11:00:24,Quiet / Rest,Possible Sleep,False,,76.28
1005,12:22:54,Possible Sleep,Quiet / Rest,False,,76.2
1006,12:46:11,Quiet / Rest,Possible Sleep,False,0.657,76.13
1007,12:48:04,Possible Sleep,Quiet / Rest,False,0.8778,76.05
1008,12:50:08,Wake / Active,Possible Sleep,False,0.6378,75.98
1009,12:51:27,Wake / Active,Wake / Active,True,,76.0
1010,12:53:36,Quiet / Rest,Quiet / Rest,True,,76.02
1011,12:56:06,Quiet / Rest,Possible Sleep,False,0.6689,75.95
1012,13:58:00,Possible Sleep,Possible Sleep,True,,75.97
